model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Avensis,2011,6245,Manual,39512,Petrol,205,42.8,1.8
 Avensis,2017,9800,Manual,43795,Diesel,145,67.3,1.6
 Avensis,2014,7485,Manual,51353,Diesel,30,62.8,2.0
 Avensis,2015,6695,Manual,68200,Diesel,30,61.4,2.0
 Avensis,2017,10800,Manual,41211,Diesel,145,67.3,1.6
 Avensis,2009,4499,Manual,98000,Diesel,200,51.4,2.2
 Avensis,2013,6625,Manual,51504,Diesel,30,62.8,2.0
 Avensis,2004,3495,Automatic,44000,Petrol,325,30.7,2.0
 Avensis,2016,10249,Manual,47352,Diesel,20,67.3,1.6
 Avensis,2009,4994,Manual,89000,Diesel,140,54.3,2.0
 Avensis,2015,8369,Manual,76352,Diesel,30,61.4,2.0
 Avensis,2009,1985,Manual,148371,Diesel,150,55.4,2.0
 Avensis,2006,2250,Manual,87743,Diesel,165,49.6,2.0
 Avensis,2014,7950,Manual,58523,Diesel,30,61.4,2.0
 Avensis,2016,8799,Manual,75710,Diesel,30,61.4,2.0
 Avensis,2016,9750,Manual,17895,Diesel,20,67.3,1.6
 Avensis,2017,10499,Manual,32819,Diesel,20,67.3,1.6
 Avensis,2016,10868,Manual,32626,Diesel,20,67.3,1.6
 Avensis,2010,5495,Manual,79031,Petrol,200,42.2,1.8
 Avensis,2016,11499,Manual,7800,Diesel,30,62.8,2.0
 Avensis,2016,7950,Manual,59244,Diesel,20,67.3,1.6
 Avensis,2011,2995,Automatic,127000,Diesel,235,42.8,2.2
 Avensis,2009,2890,Manual,114000,Diesel,145,55.4,2.0
 Avensis,2011,5695,Manual,75000,Petrol,200,42.2,1.8
 Avensis,2010,5495,Automatic,80000,Diesel,260,42.2,2.2
 Avensis,2003,850,Manual,167054,Diesel,205,48.7,2.0
 Avensis,2017,15500,Automatic,23622,Petrol,160,44.1,1.8
 Avensis,2006,1990,Manual,125000,Petrol,240,39.2,1.8
 Avensis,2014,3930,Manual,142000,Diesel,30,62.8,2.0
 Avensis,2007,1200,Automatic,120000,Petrol,300,36.7,1.8
 Avensis,2012,8995,Automatic,58000,Petrol,200,42.2,1.8
 Avensis,2009,6695,Automatic,43134,Petrol,200,42.2,1.8
 Verso,2009,2300,Manual,131797,Diesel,160,51.4,2.0
 Verso,2017,15995,Manual,10136,Diesel,145,62.8,1.6
 Verso,2016,11295,Manual,28781,Diesel,30,62.8,1.6
 Verso,2017,10998,Manual,36199,Petrol,205,41.5,1.6
 Verso,2015,11495,Manual,16232,Diesel,30,62.8,1.6
 Verso,2017,12998,Manual,15558,Petrol,145,41.5,1.6
 Verso,2017,12995,Manual,23850,Diesel,145,62.8,1.6
 Verso,2017,11998,Manual,27553,Diesel,30,62.8,1.6
 Verso,2017,9698,Manual,54761,Diesel,30,62.8,1.6
 Verso,2017,11498,Manual,33890,Diesel,30,62.8,1.6
 Verso,2017,12998,Semi-Auto,29476,Petrol,205,42.8,1.8
 Verso,2017,13995,Manual,16836,Diesel,30,62.8,1.6
 Verso,2017,12800,Manual,19303,Diesel,145,62.8,1.6
 Verso,2016,11222,Manual,20762,Petrol,205,41.5,1.6
 Verso,2017,13495,Semi-Auto,17145,Petrol,200,42.8,1.8
 Verso,2014,7990,Manual,51394,Diesel,30,62.8,1.6
 Verso,2017,12485,Manual,6995,Petrol,205,41.5,1.6
 Verso,2016,11298,Manual,14103,Petrol,205,41.5,1.6
 Verso,2018,12498,Manual,21981,Petrol,145,41.5,1.6
 Verso,2017,11498,Manual,31756,Diesel,145,62.8,1.6
 Verso,2017,15980,Semi-Auto,9589,Petrol,160,43.5,1.8
 Verso,2017,11998,Manual,23161,Petrol,150,41.5,1.6
 Verso,2017,14995,Semi-Auto,13913,Petrol,150,42.8,1.8
 Verso,2016,12495,Semi-Auto,36318,Petrol,160,43.5,1.8
 Verso,2018,13965,Manual,7074,Diesel,145,62.8,1.6
 Verso,2017,13998,Semi-Auto,13655,Petrol,205,42.8,1.8
 Verso,2013,9790,Semi-Auto,28294,Petrol,205,41.5,1.8
 Verso,2018,17995,Semi-Auto,3252,Petrol,145,43.5,1.8
 Verso,2016,12495,Manual,30671,Diesel,30,62.8,1.6
 Verso,2016,11295,Manual,37305,Diesel,30,62.8,1.6
 Verso,2017,15495,Semi-Auto,23741,Petrol,160,43.5,1.8
 Verso,2015,12500,Semi-Auto,36844,Petrol,165,43.5,1.8
 Verso,2017,12490,Manual,20501,Petrol,145,41.5,1.6
 Verso,2017,11990,Manual,41630,Diesel,30,62.8,1.6
 Verso,2018,16995,Semi-Auto,9250,Petrol,145,42.8,1.8
 Verso,2016,12230,Manual,7674,Diesel,30,62.8,1.6
 Verso,2016,10982,Manual,30000,Petrol,200,41.5,1.6
 Verso,2016,13981,Semi-Auto,16429,Petrol,200,42.8,1.8
 Verso,2017,15498,Semi-Auto,16084,Petrol,160,43.5,1.8
 Verso,2017,14033,Automatic,37909,Petrol,160,43.5,1.8
 Verso,2015,9291,Semi-Auto,88412,Petrol,165,43.5,1.8
 Verso,2014,9491,Manual,30437,Petrol,200,42.8,1.6
 Verso,2017,13498,Semi-Auto,20450,Petrol,205,42.8,1.8
 Verso,2017,11498,Manual,6741,Petrol,150,41.5,1.6
 Verso,2017,13998,Semi-Auto,13017,Petrol,205,42.8,1.8
 Verso,2017,12660,Manual,12114,Petrol,145,41.5,1.6
 Verso,2017,12750,Manual,29973,Petrol,200,41.5,1.6
 Verso,2017,16995,Semi-Auto,8702,Petrol,160,43.5,1.8
 Verso,2013,8490,Manual,55965,Petrol,205,42.8,1.6
 Verso,2017,16299,Semi-Auto,19687,Petrol,165,43.5,1.8
 Verso,2016,11690,Manual,28212,Petrol,200,41.5,1.6
 Verso,2016,13990,Semi-Auto,12068,Petrol,160,43.5,1.8
 Verso,2016,12995,Manual,7492,Petrol,200,41.5,1.6
 Verso,2015,10999,Manual,17684,Diesel,30,62.8,1.6
 Verso,2017,14495,Manual,13918,Petrol,200,41.5,1.6
 Verso,2016,12970,Automatic,15030,Petrol,200,42.8,1.8
 Verso,2016,11195,Manual,12698,Petrol,200,41.5,1.6
 Verso,2016,10500,Manual,22691,Petrol,200,41.5,1.6
 Verso,2016,11990,Manual,14996,Petrol,200,41.5,1.6
 Verso,2016,12295,Manual,14251,Diesel,30,62.8,1.6
 Verso,2017,14995,Semi-Auto,26242,Petrol,150,43.5,1.8
 Verso,2017,16500,Semi-Auto,16412,Petrol,200,42.8,1.8
 Verso,2017,13995,Semi-Auto,19856,Petrol,200,42.8,1.8
 Verso,2015,14871,Semi-Auto,11536,Petrol,160,43.5,1.8
 Verso,2017,14471,Semi-Auto,41345,Petrol,160,43.5,1.8
 Verso,2017,12500,Manual,27518,Diesel,30,62.8,1.6
 Verso,2017,12690,Semi-Auto,24389,Petrol,200,42.8,1.8
 Verso,2017,12990,Semi-Auto,25050,Petrol,200,42.8,1.8
 Verso,2017,12990,Semi-Auto,19807,Petrol,200,42.8,1.8
 Verso,2016,9990,Manual,31316,Petrol,205,41.5,1.6
 Verso,2016,13490,Semi-Auto,13992,Petrol,165,43.5,1.8
 Verso,2015,12750,Semi-Auto,43222,Petrol,165,43.5,1.8
 Verso,2013,8995,Manual,30000,Diesel,125,57.6,2.0
 Verso,2017,15495,Semi-Auto,6800,Petrol,145,42.8,1.8
 Verso,2017,16781,Semi-Auto,19432,Petrol,150,43.5,1.8
 Verso,2017,15490,Semi-Auto,15062,Petrol,200,42.8,1.8
 Verso,2012,5995,Manual,65700,Diesel,145,53.3,2.0
 Verso,2003,2395,Automatic,104000,Petrol,300,34.5,1.8
 Verso,2017,11395,Manual,9700,Petrol,150,41.5,1.6
 Verso,2011,5899,Manual,74488,Petrol,200,41.5,1.6
 Verso,2016,11000,Manual,25725,Petrol,200,41.5,1.6
 Verso,2016,11700,Manual,10863,Petrol,200,41.5,1.6
 Verso,2017,11400,Manual,20891,Petrol,200,41.5,1.6
 Hilux,2014,11495,Manual,88912,Diesel,260,38.7,2.5
 Hilux,2019,28495,Automatic,3350,Diesel,260,2.8,2.4
 Hilux,2018,23995,Manual,12086,Diesel,260,40.4,2.4
 Hilux,2018,23698,Automatic,21189,Diesel,260,36.2,2.4
 Hilux,2018,22998,Manual,12335,Diesel,260,40.4,2.4
 Hilux,2016,19498,Automatic,30848,Diesel,260,32.8,3.0
 Hilux,2019,31198,Automatic,18645,Diesel,260,36.2,2.4
 Hilux,2016,15498,Automatic,55883,Diesel,260,32.8,3.0
 Hilux,2019,25998,Automatic,23160,Diesel,260,36.2,2.4
 Hilux,2018,20998,Automatic,15146,Diesel,260,36.2,2.4
 Hilux,2016,19990,Manual,28521,Diesel,260,40.4,2.4
 Hilux,2020,18495,Manual,50,Diesel,260,2.8,2.4
 Hilux,2020,23495,Manual,100,Diesel,260,2.8,2.4
 Hilux,2017,18995,Manual,53830,Diesel,260,40.4,2.4
 Hilux,2019,23995,Automatic,3500,Diesel,260,36.2,2.4
 Hilux,2019,24995,Automatic,1950,Diesel,260,36.2,2.4
 Hilux,2017,18995,Manual,58630,Diesel,260,40.4,2.4
 Hilux,2017,19490,Automatic,35855,Diesel,260,36.2,2.4
 Hilux,2015,14995,Automatic,72100,Diesel,260,32.8,3.0
 Hilux,2015,14995,Automatic,72100,Diesel,260,32.8,3.0
 Hilux,2019,30495,Manual,28,Diesel,260,40.4,2.4
 Hilux,2016,14485,Manual,55232,Diesel,260,36.7,3.0
 Hilux,2018,22445,Automatic,22919,Diesel,260,36.2,2.4
 Hilux,2017,17998,Manual,39094,Diesel,260,40.4,2.4
 Hilux,2019,26500,Automatic,7123,Diesel,260,2.8,2.4
 Hilux,2019,20500,Manual,5190,Diesel,260,2.8,2.4
 Hilux,2018,21998,Automatic,12276,Diesel,265,36.2,2.4
 Hilux,2018,22498,Automatic,26198,Diesel,265,36.2,2.4
 Hilux,2018,22498,Automatic,5006,Diesel,265,36.2,2.4
 Hilux,2018,21998,Manual,34868,Diesel,260,40.4,2.4
 Hilux,2017,18698,Manual,46498,Diesel,260,40.4,2.4
 Hilux,2013,15995,Manual,35683,Diesel,265,36.7,3.0
 Hilux,2019,26995,Automatic,4,Diesel,265,2.8,2.4
 Hilux,2018,19398,Manual,17940,Diesel,265,40.4,2.4
 Supra,2019,47498,Semi-Auto,327,Petrol,145,34.5,3.0
 Supra,2019,49994,Semi-Auto,500,Petrol,145,34.5,3.0
 Supra,2019,47500,Semi-Auto,5,Petrol,145,34.5,3.0
 Supra,2019,51995,Semi-Auto,250,Petrol,145,34.5,3.0
 Supra,2019,51995,Semi-Auto,1902,Petrol,145,34.5,3.0
 Supra,2019,49990,Semi-Auto,3000,Petrol,145,34.5,3.0
 Supra,2019,49991,Semi-Auto,1000,Petrol,145,34.5,3.0
 Supra,2019,51995,Semi-Auto,4153,Petrol,145,34.5,3.0
 Supra,2019,49499,Automatic,10,Petrol,145,34.5,3.0
 Supra,2019,48950,Automatic,2771,Petrol,145,34.5,3.0
 Supra,2019,49490,Automatic,162,Petrol,145,34.5,3.0
 Supra,2019,59995,Automatic,9909,Other,150,34.5,3.0
 Camry,2019,29990,Automatic,4600,Hybrid,135,52.3,2.5
 Camry,2019,25990,Automatic,6000,Hybrid,135,52.3,2.5
 Camry,2019,24990,Automatic,5145,Hybrid,135,52.3,2.5
 Camry,2020,26490,Automatic,10000,Hybrid,135,52.3,2.5
 Camry,2019,27545,Automatic,5059,Hybrid,135,52.3,2.5
 Camry,2019,28495,Automatic,4998,Hybrid,140,52.3,2.5
 Camry,2019,26491,Automatic,4416,Hybrid,135,52.3,2.5
 Camry,2019,27550,Automatic,4189,Hybrid,135,52.3,2.5
 Camry,2019,25490,Automatic,6340,Hybrid,135,52.3,2.5
 Camry,2019,26990,Automatic,3000,Hybrid,135,52.3,2.5
 Camry,2019,25990,Automatic,10732,Hybrid,135,52.3,2.5
 Verso-S,2013,6995,Manual,33900,Petrol,125,51.4,1.3
 Verso-S,2011,4450,Manual,73000,Petrol,125,51.4,1.3
 Verso-S,2012,5795,Automatic,61237,Petrol,30,54.3,1.3
 IQ,2009,3995,Automatic,27292,Petrol,20,60.1,1.0
 IQ,2009,3495,Manual,43000,Petrol,0,65.7,1.0
 IQ,2009,2699,Manual,74095,Petrol,0,65.7,1.0
 IQ,2013,4950,Manual,72913,Petrol,30,54.3,1.3
 IQ,2013,4849,Manual,41142,Petrol,0,64.2,1.0
 IQ,2011,5995,Automatic,29000,Petrol,20,58.9,1.0
 IQ,2012,2495,Manual,72498,Petrol,0,64.2,1.0
 IQ,2011,5500,Automatic,30000,Petrol,20,58.9,1.0
 Urban Cruiser,2011,4985,Manual,36154,Petrol,125,50.4,1.3
 Urban Cruiser,2012,4995,Manual,46000,Diesel,125,57.6,1.4
 Urban Cruiser,2011,3995,Manual,60700,Petrol,125,50.4,1.3
 Urban Cruiser,2011,4495,Manual,45128,Petrol,125,50.4,1.3
