model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Polo,2013,6995,Manual,33407,Petrol,125,51.4,1.2
 Polo,2011,4495,Manual,67350,Diesel,20,72.4,1.2
 Polo,2009,4299,Manual,21000,Petrol,165,43.5,1.4
 Polo,2016,9299,Manual,36001,Petrol,20,60.1,1.2
 Polo,2019,13499,Manual,13033,Diesel,145,57.7,1.6
 Polo,2020,14999,Manual,1309,Petrol,145,47.9,1.0
 Polo,2020,17999,Manual,4030,Petrol,145,49.6,1.0
 Polo,2016,8999,Manual,40710,Petrol,20,60.1,1.2
 Polo,2017,10299,Manual,14500,Petrol,20,60.1,1.2
 Polo,2017,10199,Manual,18640,Petrol,150,60.1,1.0
 Polo,2017,9499,Manual,23000,Petrol,150,60.1,1.0
 Polo,2016,9299,Manual,15000,Petrol,20,60.1,1.0
 Polo,2013,5999,Manual,57807,Petrol,125,51.4,1.2
 Polo,2016,8900,Manual,11800,Petrol,20,60.1,1.0
 Polo,2019,14499,Manual,932,Petrol,145,47.9,1.0
 Polo,2017,13799,Automatic,25182,Petrol,20,61.4,1.4
 Polo,2020,17299,Automatic,1000,Petrol,145,45.6,1.0
 Polo,2016,10500,Manual,8900,Petrol,20,60.1,1.0
 Polo,2019,18000,Automatic,3000,Petrol,145,46.3,1.0
 Polo,2017,10299,Manual,25432,Petrol,145,60.1,1.2
 Polo,2015,8799,Manual,26200,Petrol,20,60.1,1.2
 Polo,2007,2995,Automatic,106000,Petrol,200,40.9,1.4
 Polo,2008,4695,Manual,50000,Diesel,30,62.8,1.4
 Polo,2017,9599,Manual,15912,Petrol,145,58.9,1.0
 Polo,2007,1450,Manual,107000,Petrol,145,47.1,1.2
 Polo,2016,10480,Manual,34000,Petrol,0,65.7,1.0
 Polo,2017,8299,Manual,35115,Petrol,145,60.1,1.0
 Polo,2019,13199,Manual,10517,Diesel,145,57.7,1.6
 Polo,2016,10221,Semi-Auto,32127,Petrol,20,60.1,1.2
 Polo,2017,11679,Manual,31716,Petrol,20,61.4,1.4
 Polo,2017,9684,Manual,20954,Petrol,20,60.1,1.2
 Polo,2018,11997,Manual,15641,Petrol,145,64.2,1.0
 Polo,2015,8290,Manual,27000,Petrol,20,60.1,1.0
 Polo,2015,7290,Manual,43000,Petrol,20,58.9,1.0
 Polo,2016,10500,Manual,16600,Petrol,20,60.1,1.2
 Polo,2014,6650,Manual,42555,Petrol,125,51.4,1.2
 Polo,2014,5995,Manual,64207,Diesel,20,72.4,1.2
 Polo,2017,10666,Manual,18494,Petrol,20,60.1,1.2
 Polo,2017,9690,Manual,18085,Petrol,145,60.1,1.0
 Polo,2016,8790,Manual,51500,Petrol,20,60.1,1.2
 Polo,2017,10200,Manual,17156,Petrol,20,58.9,1.0
 Polo,2016,10700,Manual,45750,Petrol,20,61.4,1.4
 Polo,2015,8000,Manual,23836,Petrol,20,60.1,1.0
 Polo,2017,10000,Manual,13544,Petrol,20,60.1,1.0
 Polo,2014,9300,Manual,22543,Petrol,20,60.1,1.2
 Polo,2017,10200,Manual,22781,Petrol,145,60.1,1.2
 Polo,2013,10800,Automatic,35653,Petrol,145,47.9,1.4
 Polo,2015,10000,Automatic,27407,Petrol,20,60.1,1.2
 Polo,2019,13000,Manual,1595,Petrol,145,48.7,1.0
 Polo,2014,7000,Manual,17238,Petrol,20,60.1,1.0
 Polo,2016,9500,Manual,21514,Petrol,20,60.1,1.0
 Polo,2016,10600,Manual,17049,Petrol,20,60.1,1.2
 Polo,2016,9200,Manual,21816,Petrol,20,58.9,1.0
 Polo,2017,10500,Manual,24755,Petrol,145,60.1,1.2
 Polo,2016,10600,Manual,17897,Petrol,20,60.1,1.2
 Polo,2015,8400,Manual,21171,Petrol,20,58.9,1.0
 Polo,2017,15500,Automatic,14004,Petrol,145,50.4,1.8
 Polo,2018,11750,Manual,14000,Petrol,145,60.1,1.0
 Polo,2017,10750,Manual,22000,Petrol,150,60.1,1.2
 Polo,2010,3350,Manual,95400,Petrol,125,51.4,1.2
 Polo,2014,11500,Automatic,32315,Petrol,145,47.9,1.4
 Polo,2017,11300,Manual,13378,Petrol,145,60.1,1.2
 Polo,2019,13400,Manual,9692,Petrol,145,52.3,1.0
 Polo,2016,9500,Manual,21331,Petrol,20,60.1,1.2
 Polo,2015,9300,Manual,24193,Petrol,20,60.1,1.2
 Polo,2015,8300,Manual,43006,Petrol,20,60.1,1.2
 Polo,2016,9490,Manual,34000,Diesel,0,60.1,1.4
 Polo,2015,6490,Manual,50000,Petrol,0,65.7,1.0
 Polo,2015,5490,Manual,62000,Petrol,20,60.1,1.0
 Polo,2015,6490,Manual,39000,Petrol,20,60.1,1.2
 Polo,2014,6500,Manual,50120,Petrol,125,51.4,1.2
 Polo,2014,5490,Manual,54000,Petrol,125,51.4,1.2
 Polo,2014,6490,Manual,38000,Petrol,20,60.1,1.2
 Polo,2015,5990,Manual,47000,Petrol,20,60.1,1.0
 Polo,2016,6990,Manual,62000,Petrol,20,60.1,1.2
 Polo,2016,11082,Manual,13611,Petrol,20,60.1,1.2
 Polo,2016,6990,Manual,40000,Petrol,20,60.1,1.0
 Polo,2018,11999,Manual,11432,Petrol,145,64.2,1.0
 Polo,2018,13699,Automatic,8502,Petrol,145,61.4,1.0
 Polo,2016,7999,Manual,26655,Petrol,20,60.1,1.0
 Polo,2017,8250,Manual,29689,Petrol,145,60.1,1.2
 Polo,2016,13800,Automatic,24749,Petrol,125,50.4,1.8
 Polo,2017,11410,Automatic,28208,Petrol,20,60.1,1.2
 Polo,2014,7289,Manual,24790,Diesel,0,83.1,1.4
 Polo,2014,6772,Manual,71094,Petrol,20,60.1,1.2
 Polo,2014,5899,Manual,72125,Petrol,125,51.4,1.2
 Polo,2016,13499,Automatic,12635,Petrol,20,61.4,1.4
 Polo,2016,12999,Automatic,29380,Petrol,125,50.4,1.8
 Polo,2016,6490,Manual,31000,Petrol,20,60.1,1.0
 Polo,2018,13799,Manual,11918,Petrol,145,51.4,1.0
 Polo,2012,6320,Manual,54042,Petrol,145,47.9,1.4
 Polo,2015,8164,Manual,30274,Petrol,20,60.1,1.2
 Polo,2016,9350,Manual,18291,Petrol,20,60.1,1.2
 Polo,2015,6990,Manual,27000,Petrol,20,60.1,1.2
 Polo,2015,8990,Manual,35000,Petrol,20,61.4,1.4
 Polo,2014,8534,Manual,20667,Petrol,20,60.1,1.2
 Polo,2017,10299,Manual,11845,Petrol,145,60.1,1.2
 Polo,2012,5399,Manual,40983,Petrol,125,51.4,1.2
 Polo,2016,8899,Manual,13171,Petrol,20,60.1,1.2
 Polo,2016,11199,Automatic,15046,Petrol,20,58.9,1.0
 Polo,2016,9191,Manual,20895,Petrol,20,60.1,1.2
 Polo,2016,10749,Automatic,39717,Petrol,20,60.1,1.2
 Polo,2012,5475,Manual,40122,Petrol,125,51.4,1.2
 Polo,2017,11484,Manual,9451,Petrol,145,61.7,1.2
 Polo,2016,9400,Automatic,53197,Petrol,20,60.1,1.2
 Polo,2016,9199,Manual,23372,Petrol,20,60.1,1.2
 Polo,2013,6872,Manual,57000,Petrol,125,53.3,1.2
 Polo,2017,9640,Manual,37778,Diesel,145,74.3,1.4
 Polo,2017,10899,Manual,9590,Petrol,145,60.1,1.2
 Polo,2017,9799,Manual,36740,Petrol,145,60.1,1.2
 Polo,2015,11299,Automatic,27019,Petrol,20,61.4,1.4
 Polo,2016,9185,Manual,22641,Petrol,20,60.1,1.0
 Polo,2017,9740,Manual,34070,Diesel,150,74.3,1.4
 Polo,2017,10214,Manual,22385,Petrol,145,60.1,1.0
 Polo,2016,8999,Manual,15349,Petrol,20,60.1,1.2
 Polo,2017,12999,Automatic,1536,Petrol,145,60.1,1.2
 Polo,2016,7899,Manual,39707,Petrol,20,60.1,1.2
 Polo,2014,7458,Manual,27087,Petrol,20,60.1,1.0
 Polo,2016,7860,Manual,31729,Petrol,20,60.1,1.0
 Polo,2014,7430,Manual,29963,Petrol,20,60.1,1.0
 Polo,2013,8940,Automatic,63617,Petrol,20,61.4,1.4
 Polo,2016,9690,Manual,22358,Petrol,20,60.1,1.2
 Polo,2019,17290,Automatic,246,Petrol,145,46.3,1.0
 Polo,2015,6995,Manual,50125,Petrol,20,60.1,1.0
 Polo,2011,5440,Manual,48000,Petrol,150,47.9,1.4
 Polo,2011,5340,Manual,51000,Petrol,125,51.4,1.2
 Polo,2017,9740,Manual,23741,Petrol,150,60.1,1.2
 Polo,2015,8199,Manual,38816,Petrol,20,60.1,1.2
 Polo,2017,11349,Manual,28150,Petrol,145,65.7,1.0
 Polo,2017,10161,Manual,27366,Petrol,145,60.1,1.2
 Polo,2016,10000,Manual,19358,Petrol,20,60.1,1.2
 Polo,2017,9899,Manual,17351,Petrol,145,58.9,1.0
 Polo,2017,9499,Manual,22034,Petrol,145,60.1,1.2
 Polo,2015,7690,Manual,36149,Petrol,20,60.1,1.2
 Polo,2013,7398,Manual,38197,Petrol,145,47.9,1.4
 Polo,2014,7708,Manual,46538,Petrol,20,60.1,1.2
 Polo,2015,7168,Manual,46453,Petrol,20,60.1,1.0
 Polo,2011,8650,Automatic,43931,Petrol,145,47.9,1.4
 Polo,2016,10248,Automatic,33060,Petrol,20,60.1,1.2
 Polo,2016,8799,Manual,27532,Petrol,20,60.1,1.2
 Polo,2016,8999,Manual,35007,Petrol,20,60.1,1.2
 Polo,2017,9290,Manual,39758,Petrol,20,60.1,1.2
 Polo,2015,9495,Automatic,16507,Petrol,20,60.1,1.2
 Polo,2017,14653,Manual,11684,Petrol,150,47.0,1.8
 Polo,2016,7870,Manual,24441,Petrol,20,60.1,1.0
 Polo,2015,8190,Manual,35718,Petrol,20,58.9,1.0
 Polo,2013,8931,Manual,28896,Petrol,20,60.1,1.2
 Polo,2018,10733,Manual,15178,Petrol,145,60.1,1.0
 Polo,2017,9990,Manual,18000,Petrol,145,60.1,1.2
 Polo,2015,9499,Manual,9557,Petrol,20,60.1,1.2
 Polo,2017,9990,Manual,12899,Petrol,20,60.1,1.2
 Polo,2014,9999,Automatic,21099,Petrol,20,58.9,1.2
 Polo,2019,13490,Manual,2489,Petrol,150,52.3,1.0
 Polo,2019,21990,Automatic,1546,Petrol,145,39.8,2.0
 Polo,2016,8990,Manual,23351,Petrol,20,60.1,1.0
 Polo,2009,3299,Manual,91085,Diesel,30,61.4,1.4
 Polo,2010,4999,Automatic,37989,Petrol,145,47.9,1.4
 Polo,2012,5995,Manual,38776,Petrol,145,47.9,1.4
 Polo,2019,13989,Manual,6500,Diesel,145,57.7,1.6
 Polo,2011,6000,Manual,40000,Petrol,125,51.4,1.2
 Polo,2017,13800,Manual,11461,Petrol,20,61.4,1.4
 Polo,2015,8400,Manual,32236,Petrol,20,60.1,1.0
 Polo,2017,14000,Automatic,15947,Petrol,145,61.4,1.4
